datetime,light,twilight,interp,excluded
2018-06-13T02:12:31.000Z,5.20348178510909,0,FALSE,FALSE
2018-06-13T02:17:31.000Z,4.69737334226265,0,FALSE,FALSE
2018-06-13T02:22:31.000Z,4.6241735577882,0,FALSE,FALSE
2018-06-13T02:27:31.000Z,4.5985324590402,0,FALSE,FALSE
2018-06-13T02:32:31.000Z,4.5985324590402,0,FALSE,FALSE
2018-06-13T02:37:31.000Z,4.6241735577882,0,FALSE,FALSE
2018-06-13T02:42:31.000Z,4.5985324590402,0,FALSE,FALSE
2018-06-13T02:47:31.000Z,4.5985324590402,0,FALSE,FALSE
2018-06-13T02:52:31.000Z,4.5985324590402,0,FALSE,FALSE
2018-06-13T02:57:31.000Z,4.5985324590402,0,FALSE,FALSE
2018-06-13T03:02:31.000Z,4.5985324590402,0,FALSE,FALSE
2018-06-13T03:07:31.000Z,4.5985324590402,0,FALSE,FALSE
2018-06-13T03:12:31.000Z,4.5985324590402,0,FALSE,FALSE
2018-06-13T03:17:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T03:22:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T03:27:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T03:32:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T03:37:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T03:42:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T03:47:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T03:52:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T03:57:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T04:02:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T04:07:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T04:12:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T04:17:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T04:22:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T04:27:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T04:32:31.000Z,4.57221655361905,0,FALSE,FALSE
2018-06-13T04:37:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T04:42:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T04:47:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T04:52:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T04:57:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T05:02:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T05:07:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T05:12:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T05:17:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T05:22:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T05:27:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T05:32:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T05:37:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T05:42:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T05:47:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T05:52:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T05:57:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T06:02:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T06:07:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T06:12:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T06:17:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T06:22:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T06:27:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T06:32:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T06:37:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T06:42:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T06:47:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T06:52:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T06:57:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T07:02:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T07:07:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T07:12:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T07:17:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T07:22:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T07:27:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T07:32:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T07:37:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T07:42:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T07:47:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T07:52:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T07:57:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T08:02:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T08:07:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T08:12:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T08:17:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T08:22:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T08:27:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T08:32:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T08:37:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T08:42:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T08:47:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T08:52:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T08:57:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T09:02:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T09:07:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T09:12:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T09:17:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T09:22:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T09:27:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T09:32:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T09:37:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T09:42:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T09:47:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T09:52:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T09:57:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T10:02:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T10:07:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T10:12:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T10:17:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T10:22:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T10:27:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T10:32:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T10:37:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T10:42:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T10:47:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T10:52:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T10:57:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T11:02:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T11:07:31.000Z,1.86421801432457,0,FALSE,FALSE
2018-06-13T11:12:31.000Z,2.04644857409935,0,FALSE,FALSE
2018-06-13T11:17:31.000Z,2.04644857409935,0,FALSE,FALSE
2018-06-13T11:22:31.000Z,2.20066005930433,0,FALSE,FALSE
2018-06-13T11:27:31.000Z,2.20066005930433,0,FALSE,FALSE
2018-06-13T11:32:31.000Z,2.3341269771428,0,FALSE,FALSE
2018-06-13T11:37:31.000Z,2.45195771405722,0,FALSE,FALSE
2018-06-13T11:42:31.000Z,2.73966180170683,0,FALSE,FALSE
2018-06-13T11:47:31.000Z,0.255202689187443,0,FALSE,FALSE
2018-06-13T11:52:31.000Z,0.255202689187443,0,FALSE,FALSE
2018-06-13T11:57:31.000Z,0.255202689187443,0,FALSE,FALSE
2018-06-13T12:02:31.000Z,0.255202689187443,0,FALSE,FALSE
2018-06-13T12:07:31.000Z,0.255202689187443,0,FALSE,FALSE
2018-06-13T12:12:31.000Z,0.255202689187443,0,FALSE,FALSE
2018-06-13T12:17:31.000Z,0.255202689187443,0,FALSE,FALSE
