datetime,light,twilight,interp,excluded
2018-06-13T03:06:24.000Z,1.58351581660187,0,FALSE,FALSE
2018-06-13T03:11:24.000Z,1.4727528110181,0,FALSE,FALSE
2018-06-13T03:16:24.000Z,1.4727528110181,0,FALSE,FALSE
2018-06-13T03:21:24.000Z,1.4727528110181,0,FALSE,FALSE
2018-06-13T03:26:24.000Z,1.4659858623606,0,FALSE,FALSE
2018-06-13T03:31:24.000Z,1.4659858623606,0,FALSE,FALSE
2018-06-13T03:36:24.000Z,1.4659858623606,0,FALSE,FALSE
2018-06-13T03:41:24.000Z,1.4659858623606,0,FALSE,FALSE
2018-06-13T03:46:24.000Z,1.4659858623606,0,FALSE,FALSE
2018-06-13T03:51:24.000Z,1.4659858623606,0,FALSE,FALSE
2018-06-13T03:56:24.000Z,1.4659858623606,0,FALSE,FALSE
2018-06-13T04:01:24.000Z,1.4659858623606,0,FALSE,FALSE
2018-06-13T04:06:24.000Z,1.4727528110181,0,FALSE,FALSE
2018-06-13T04:11:24.000Z,1.4659858623606,0,FALSE,FALSE
2018-06-13T04:16:24.000Z,1.4659858623606,0,FALSE,FALSE
2018-06-13T04:21:24.000Z,1.4727528110181,0,FALSE,FALSE
2018-06-13T04:26:24.000Z,1.4727528110181,0,FALSE,FALSE
2018-06-13T04:31:24.000Z,1.4727528110181,0,FALSE,FALSE
2018-06-13T04:36:24.000Z,0.551928636234252,0,FALSE,FALSE
2018-06-13T04:41:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T04:46:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T04:51:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T04:56:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T05:01:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T05:06:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T05:11:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T05:16:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T05:21:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T05:26:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T05:31:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T05:36:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T05:41:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T05:46:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T05:51:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T05:56:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T06:01:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T06:06:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T06:11:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T06:16:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T06:21:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T06:26:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T06:31:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T06:36:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T06:41:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T06:46:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T06:51:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T06:56:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T07:01:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T07:06:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T07:11:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T07:16:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T07:21:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T07:26:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T07:31:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T07:36:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T07:41:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T07:46:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T07:51:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T07:56:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T08:01:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T08:06:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T08:11:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T08:16:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T08:21:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T08:26:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T08:31:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T08:36:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T08:41:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T08:46:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T08:51:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T08:56:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T09:01:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T09:06:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T09:11:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T09:16:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T09:21:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T09:26:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T09:31:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T09:36:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T09:41:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T09:46:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T09:51:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T09:56:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T10:01:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T10:06:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T10:11:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T10:16:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T10:21:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T10:26:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T10:31:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T10:36:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T10:41:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T10:46:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T10:51:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T10:56:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T11:01:24.000Z,0.414337263010004,0,FALSE,FALSE
2018-06-13T11:06:24.000Z,0.551928636234252,0,FALSE,FALSE
2018-06-13T11:11:24.000Z,0.551928636234252,0,FALSE,FALSE
2018-06-13T11:16:24.000Z,0.651716955162876,0,FALSE,FALSE
2018-06-13T11:21:24.000Z,0.651716955162876,0,FALSE,FALSE
2018-06-13T11:26:24.000Z,0.729019088194415,0,FALSE,FALSE
2018-06-13T11:31:24.000Z,0.729019088194415,0,FALSE,FALSE
2018-06-13T11:36:24.000Z,0.791414177506685,0,FALSE,FALSE
2018-06-13T11:41:24.000Z,0.843438960734302,0,FALSE,FALSE
2018-06-13T11:46:24.000Z,-2.05953444690756,0,FALSE,FALSE
2018-06-13T11:51:24.000Z,-2.05953444690756,0,FALSE,FALSE
2018-06-13T11:56:24.000Z,-2.05953444690756,0,FALSE,FALSE
2018-06-13T12:01:24.000Z,-2.05953444690756,0,FALSE,FALSE
2018-06-13T12:06:24.000Z,-0.198182361228855,0,FALSE,FALSE
2018-06-13T12:11:24.000Z,-2.05953444690756,0,FALSE,FALSE
2018-06-13T12:16:24.000Z,-2.05953444690756,0,FALSE,FALSE
2018-06-13T12:21:24.000Z,-0.198182361228855,0,FALSE,FALSE
2018-06-13T12:26:24.000Z,-2.05953444690756,0,FALSE,FALSE
2018-06-13T12:31:24.000Z,-2.05953444690756,0,FALSE,FALSE
2018-06-13T12:36:24.000Z,-0.198182361228855,0,FALSE,FALSE
2018-06-13T12:41:24.000Z,-0.198182361228855,0,FALSE,FALSE
2018-06-13T12:46:24.000Z,-2.05953444690756,0,FALSE,FALSE
2018-06-13T12:51:24.000Z,-2.05953444690756,0,FALSE,FALSE
2018-06-13T12:56:24.000Z,-2.05953444690756,0,FALSE,FALSE
2018-06-13T13:01:24.000Z,-2.05953444690756,0,FALSE,FALSE
